id,genus,species,location,South,East,lat,long,elevation,sex,date,collection_ID,collector,metric,area,type,rep,value_mm,dorsal_surface_mm2,ventral_surfave_mm2,ratiodorsal_ventral,pven,body_lenght_mm,tail_lenght_mm,notes,age
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,depth,ventral,fur,3,1.2,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,depth,ventral,fur,4,1.22,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,depth,ventral,fur,5,1.88,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,depth,ventral,fur,6,1.26,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,depth,head,fur,1,8.65,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,depth,head,fur,2,10.65,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,depth,head,fur,3,6.66,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,depth,head,fur,4,10.06,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,depth,head,fur,5,10.26,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,depth,head,fur,6,9.49,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,dorsal,guard,1,27.81,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,dorsal,guard,2,21.53,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,dorsal,guard,3,25.39,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,dorsal,guard,4,25.13,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,dorsal,guard,5,27.12,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,dorsal,guard,6,21.46,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,dorsal,guard,7,22.79,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,dorsal,guard,8,25.38,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,dorsal,guard,9,26.09,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,dorsal,guard,10,17.17,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,dorsal,fur,1,19.44,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,dorsal,fur,2,18.63,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,dorsal,fur,3,17.54,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,dorsal,fur,4,17.19,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,dorsal,fur,5,19.79,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,dorsal,fur,6,18.51,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,dorsal,fur,7,20.27,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,dorsal,fur,8,19.39,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,dorsal,fur,9,20.3,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,dorsal,fur,10,16.94,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,ventral,fur,1,10.78,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,ventral,fur,2,8.18,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,ventral,fur,3,11.48,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,ventral,fur,4,10.88,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,ventral,fur,5,9.3,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,ventral,fur,6,9.3,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,ventral,fur,7,7.48,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,ventral,fur,8,7.85,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,ventral,fur,9,9.8,54000,27060,1.99556541,0.333826795,336,351,,adult
104,Pseudocheirus,peregrinus,Mitchelton,,,-27.413338,152.974068,40,Female,27/2/1967,J14265,M. McAnna,length,ventral,fur,10,11.53,54000,27060,1.99556541,0.333826795,336,351,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,dorsal,fur,1,11.21,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,dorsal,fur,2,15.35,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,dorsal,fur,3,11.21,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,dorsal,fur,4,13.78,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,dorsal,fur,5,12.61,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,dorsal,fur,6,15.94,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,side,fur,1,15.07,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,side,fur,2,16.44,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,side,fur,3,13.05,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,side,fur,4,13.33,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,side,fur,5,14,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,side,fur,6,9.9,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,ventral,fur,1,2.72,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,ventral,fur,2,1.58,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,ventral,fur,3,1.4,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,ventral,fur,4,2.4,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,ventral,fur,5,1.5,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,ventral,fur,6,1.47,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,head,fur,1,4.91,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,head,fur,2,7.4,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,head,fur,3,6.29,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,head,fur,4,3.42,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,head,fur,5,8.45,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,depth,head,fur,6,6.3,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,dorsal,guard,1,26.84,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,dorsal,guard,2,23.23,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,dorsal,guard,3,27.19,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,dorsal,guard,4,27.12,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,dorsal,guard,5,28.92,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,dorsal,guard,6,28.14,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,dorsal,guard,7,25.49,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,dorsal,guard,8,26.33,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,dorsal,guard,9,26.59,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,dorsal,guard,10,26.45,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,dorsal,fur,1,19.82,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,dorsal,fur,2,19.28,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,dorsal,fur,3,20.27,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,dorsal,fur,4,22.14,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,dorsal,fur,5,19.44,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,dorsal,fur,6,24.13,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,dorsal,fur,7,20.25,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,dorsal,fur,8,19.2,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,dorsal,fur,9,20.06,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,dorsal,fur,10,20.27,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,ventral,fur,1,9.91,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,ventral,fur,2,11.69,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,ventral,fur,3,13.97,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,ventral,fur,4,10.31,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,ventral,fur,5,14.26,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,ventral,fur,6,11.25,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,ventral,fur,7,10.35,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,ventral,fur,8,10.61,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,ventral,fur,9,11.97,39200,16960,2.311320755,0.301994302,310,321,,adult
105,Pseudocheirus,peregrinus,"31 Ruskin St, Taringa East",,,-27.499491,152.990466,25,Male,17/4/1995,JM10785,J. Lacey,length,ventral,fur,10,14.05,39200,16960,2.311320755,0.301994302,310,321,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,dorsal,fur,1,12.07,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,dorsal,fur,2,11.16,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,dorsal,fur,3,14.58,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,dorsal,fur,4,15.04,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,dorsal,fur,5,14.7,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,dorsal,fur,6,12.61,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,side,fur,1,18.16,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,side,fur,2,12.33,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,side,fur,3,14.37,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,side,fur,4,11.5,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,side,fur,5,9.84,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,side,fur,6,11.12,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,ventral,fur,1,2.83,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,ventral,fur,2,3.79,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,ventral,fur,3,2.14,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,ventral,fur,4,2.33,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,ventral,fur,5,2.76,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,ventral,fur,6,3.23,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,head,fur,1,7.26,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,head,fur,2,9.97,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,head,fur,3,7.03,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,head,fur,4,9.74,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,head,fur,5,9.07,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,depth,head,fur,6,8,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,length,dorsal,guard,1,30.84,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,length,dorsal,guard,2,29.06,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,length,dorsal,guard,3,31.25,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,length,dorsal,guard,4,28.9,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,length,dorsal,guard,5,25.34,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,length,dorsal,guard,6,28.67,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,length,dorsal,guard,7,26.35,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,length,dorsal,guard,8,25.63,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,length,dorsal,guard,9,27.35,49875,21850,2.282608696,0.304635762,325,353,,adult
106,Pseudocheirus,peregrinus,"Wavell heights, Brisbane",,,-27.394968,153.041417,20,Female,14/12/2003,JM20052,D. Turnbull,length,dorsal,guard,10,25.11,49875,21850,2.282608696,0.304635762,325,353,,adult
