"dates","DOY","TIME","PT0cm","PT2.5cm","PT5cm","PT10cm","PT15cm","PT20cm","PT30cm","PT50cm","PT100cm","PT200cm"
2021-02-11 02:00:00,42,120,-11.4885977151886,-11.081838367146,-10.7266713135761,-10.3296729498404,-9.99722316757402,-9.57740126186355,-8.98733922237411,-8.43715232037557,-8.38329726987762,-2.49390455383571
2021-02-11 03:00:00,42,180,-11.6948304829577,-11.2654775856295,-10.8935954605488,-10.479747523766,-10.1334232821949,-9.69512380503852,-9.07361882590734,-8.4766641776606,-8.403944375143,-2.49390455383571
2021-02-11 04:00:00,42,240,-11.8643090810564,-11.4311328214944,-11.0524485310834,-10.6271273860426,-10.2684856700962,-9.81233673296748,-9.16079356810354,-8.51890397764022,-8.424953728411,-2.49390455383571
2021-02-11 05:00:00,42,300,-11.9841481356247,-11.5647201020421,-11.1910241125871,-10.7637979642485,-10.3980941038,-9.92773386359112,-9.24853447901732,-8.56345223620697,-8.4463960797175,-2.49390455383571
2021-02-11 06:00:00,42,360,-12.1061725814497,-11.6902739589292,-11.3180507446396,-10.8897890167133,-10.5199877260072,-10.039432993684,-9.33628915523702,-8.60999690185102,-8.46833691529454,-2.49390455383571
2021-02-11 07:00:00,42,420,-12.1890283528085,-11.7902921716649,-11.4279046204486,-11.0045353064354,-10.6339763210575,-10.1465457285444,-9.42330485730688,-8.65820925670543,-8.49083401750301,-2.49390455383571
2021-02-11 08:00:00,42,480,-12.2839618822511,-11.8891792482222,-11.5303364041622,-11.1100696776287,-10.7399794206145,-10.2484964372447,-9.50902223196522,-8.70782624620337,-8.51393657037424,-2.49390455383571
2021-02-11 09:00:00,42,540,-12.3346554310691,-11.9621200847039,-11.6168098200759,-11.2056293868285,-10.8385416669567,-10.3452598879048,-9.59291644731409,-8.75853607343175,-8.53768375796185,-2.49390455383571
2021-02-11 10:00:00,42,600,-12.4065635724866,-12.0384491426601,-11.6981926634433,-11.2929833885088,-10.9295297671647,-10.4366567136902,-9.67471965430707,-8.81011072831441,-8.56210524228407,-2.49390455383571
2021-02-11 11:00:00,42,660,-12.4758228329956,-12.1129382759629,-11.7770440009985,-11.3762780488624,-11.0155523705367,-10.5233422206335,-9.75419856460016,-8.86230626809922,-8.58722183072284,-2.49390455383571
2021-02-11 12:00:00,42,720,-12.5394576363273,-12.1829847725332,-11.8519425636284,-11.455675012201,-11.0975615633006,-10.6061589722146,-9.83134049105771,-8.91490155822015,-8.61304485931303,-2.49390455383571
2021-02-11 13:00:00,42,780,-12.6273201703292,-12.2644651897504,-11.930843170705,-11.534333175081,-11.1770378675034,-10.6858687221502,-9.90630201355003,-8.96773138369704,-8.63957770000262,-2.49390455383571
2021-02-11 14:00:00,42,840,-4.22060700775177,-4.84546492191716,-5.74169588798252,-7.37979510277465,-9.10452930840342,-10.2882873118716,-9.96229320818619,-9.02038001437753,-8.66681137992412,-2.49390455383571
2021-02-11 15:00:00,42,900,-6.92308341006805,-6.6723439107769,-6.6311997285878,-6.88199471945407,-7.44542638107099,-8.62393942496642,-9.74099393911571,-9.07040335945647,-8.69471928661839,-2.49390455383571
2021-02-11 16:00:00,42,960,-7.94166502751685,-7.64848944051596,-7.49020569227382,-7.47384382266654,-7.64820853836618,-8.16815978313525,-9.257254881715,-9.10563679133007,-8.72325692259969,-2.49390455383571
2021-02-11 17:00:00,42,1020,-8.58482796198474,-8.27348895925147,-8.06546210972422,-7.93824227183481,-7.95351079653997,-8.16964731917944,-8.91698154451067,-9.11320576007046,-8.75228617371699,-2.49390455383571
2021-02-11 18:00:00,42,1080,-9.06000337923612,-8.73777881907062,-8.50110914656255,-8.31150727783563,-8.23956049458387,-8.2908011655764,-8.75091322950901,-9.09391868688985,-8.78153167143559,-2.49390455383571
2021-02-11 19:00:00,42,1140,-9.43592936881792,-9.107870724025,-8.85350578447496,-8.62457162782987,-8.49777622154741,-8.4451629123684,-8.68883123246979,-9.05772389241926,-8.81062231638985,-2.49390455383571
2021-02-11 20:00:00,42,1200,-9.75147121003509,-9.41869592738334,-9.15165111933678,-8.89527241023803,-8.73041182991478,-8.6052813006617,-8.68427207707524,-9.015560200811,-8.83916961680191,-2.49390455383571
2021-02-11 21:00:00,42,1260,-10.0254937934499,-9.68863932941192,-9.41196277103916,-9.13492118123742,-8.9415384511699,-8.76199015444729,-8.71300914824174,-8.97553780818651,-8.86683407285632,-2.49390455383571
2021-02-11 22:00:00,42,1320,-10.2510851159422,-9.91795659202752,-9.63789264073173,-9.34773537858136,-9.13349229877011,-8.91212532930187,-8.76204912010939,-8.94240351015304,-8.89336236961503,-2.49390455383571
2021-02-11 23:00:00,42,1380,-10.4767361340601,-10.1355802583633,-9.8466090979123,-9.54213869241401,-9.30996385131149,-9.05490058841565,-8.82382969377742,-8.9183712898162,-8.91860116244917,-2.49390455383571
2021-02-12,43,0,-10.860662736403,-10.5155990871954,-10.216686312713,-9.89119271562651,-9.63063743186825,-9.32269417579438,-8.9688317241423,-8.89865354120495,-8.96505762336056,-2.49390455383571
2021-02-12 01:00:00,43,60,-11.0553162949464,-10.6977688838174,-10.3886328672833,-10.0509927437866,-9.77794633399539,-9.44884768743574,-9.0473190409395,-8.90167788901483,-8.98638186735361,-2.49390455383571
2021-02-12 02:00:00,43,120,-11.2507951222338,-10.8798537350418,-10.559120327598,-10.2075950680366,-9.92117543656236,-9.57161534627811,-9.12793980277835,-8.9119848775882,-9.00659564110769,-2.49390455383571
2021-02-12 03:00:00,43,180,-11.4383838631172,-11.056653933702,-10.7257832812374,-10.3610683572284,-10.0615430992161,-9.69223478864343,-9.21008142358696,-8.9285496705018,-9.02585767250028,-2.49390455383571
2021-02-12 04:00:00,43,240,-11.6173100675458,-11.226399390211,-10.8867717605155,-10.5103501086338,-10.1987953472505,-9.8110333717496,-9.29338032940572,-8.95044623594308,-9.04434141451097,-2.49390455383571
