QSOL,QIRIN,QGEN,QEVAP,QIROUT,QCONV,QCOND,ENB,NTRY,SUCCESS,dates,site
0,51.278504282051834,0.5778666359245119,0.7677760513288902,67.02700080726834,-15.934761836093251,-0,-0.003644104527649017,1,1,2019-11-09T03:00:00Z,AU10A
0,51.66502011312241,0.7458725907779644,0.8214564221804647,67.01756376948427,-15.436602899129,-0,0.008475411364581964,1,1,2019-11-09T04:00:00Z,AU10A
0,53.06435328915256,1.5379006636585264,0.9675898151915883,66.96109477259967,-13.338027570887089,-0,0.011596935906961425,1,1,2019-11-09T05:00:00Z,AU10A
0,54.97195536443034,2.905949153179497,1.0594433797157574,66.85295121383533,-10.0434617130319,-0,0.008971637090698703,1,1,2019-11-09T06:00:00Z,AU10A
0,54.56297888257896,2.804439213324067,0.5899811213589475,63.18999561417632,-6.412996223810044,-0,4.37584177932937e-4,1,1,2019-11-09T07:00:00Z,AU10A
0,58.36938357129392,2.7922230125348397,0.4477074192787511,62.99300005655877,-2.271090789948852,-0,-0.008010102059902824,1,1,2019-11-09T08:00:00Z,AU10A
0,60.01375097503378,2.7749536550840377,0.40503377543416286,62.76009911810793,-0.3771825206889101,-0,7.542572645862222e-4,1,1,2019-11-09T09:00:00Z,AU10A
0,59.99164260921212,2.715869527420436,0.31488001721993236,62.13125053843221,0.26462141907053277,-0,-0.0032398380901370594,1,1,2019-11-09T10:00:00Z,AU10A
0,59.59332710123894,2.73105197482639,0.3117863567761787,61.47866666275287,0.54357130924176,-0,-0.009645252705469343,1,1,2019-11-09T11:00:00Z,AU10A
0,59.66746435353457,2.764994303385418,0.3210192061214754,61.46205336656703,0.6587996103983516,-0,-0.009413526166877073,1,1,2019-11-09T12:00:00Z,AU10A
0,59.556212997884145,3.0025906032986125,0.34594867010630315,61.34458906352771,0.8718386893330743,-0,-0.003572821784330049,1,1,2019-11-09T13:00:00Z,AU10A
0,59.63758531275687,3.0704752604166687,0.3616950745925351,61.31937006844845,1.017490244424945,-0,0.00950518570761627,1,1,2019-11-09T14:00:00Z,AU10A
0,59.730313763803544,3.0704752604166687,0.3672154483282029,61.31957868790615,1.106695069802295,-0,0.007299818183554407,1,1,2019-11-09T15:00:00Z,AU10A
0,59.689396856762016,3.3080715603298634,0.3795891850470964,61.19536173860806,1.419226757527114,-0,0.0032907359096010502,1,1,2019-11-09T16:00:00Z,AU10A
0,59.68902666534389,3.4098985460069464,0.39023793072812324,61.14346451663084,1.5657515154806223,-0,-5.287514887517553e-4,2,1,2019-11-09T17:00:00Z,AU10A
0,59.67846416414419,3.477783203125002,0.39409028965087367,61.115505341104026,1.6354034194203964,-0,0.011248317093916604,2,1,2019-11-09T18:00:00Z,AU10A
0,59.678781754788915,3.545667860243058,0.3977631745298501,61.07699793616045,1.745547912800633,-0,0.004140591541035743,2,1,2019-11-09T19:00:00Z,AU10A
0,59.61444985751831,3.6135525173611134,0.4025410259245137,61.04664444943377,1.7678784160548964,-0,0.01093848346623183,2,1,2019-11-09T20:00:00Z,AU10A
0,58.85060907353904,3.1723022460937518,0.3405490571910054,61.2670112308298,0.4215870032199601,-0,-0.006235971607979618,1,1,2019-11-09T21:00:00Z,AU10A
0,58.210752366502106,2.759309996360448,0.43869390835327,62.91318643613692,-2.382781133851601,-0,9.631522239992307e-4,1,1,2019-11-09T22:00:00Z,AU10A
0,54.41946608328763,2.8124956868756055,0.47885729423754675,63.055768470333376,-6.306503571139117,-0,0.0038395767314094442,1,1,2019-11-09T23:00:00Z,AU10A
0,53.23203315760708,2.9479505262295214,0.7417063866851707,63.78136414396582,-8.346582819894092,-0,0.0034959730798433952,1,1,2019-11-10T00:00:00Z,AU10A
0,52.19887698137443,1.9939168268321834,0.8082320331047175,66.91108039424057,-13.51636158921474,-0,-0.010157029923878014,1,1,2019-11-10T01:00:00Z,AU10A
0,50.88825740277411,0.5538657852311616,0.5665364218756593,67.01679226048489,-16.14753541603003,-0,0.0063299216747584874,1,1,2019-11-10T02:00:00Z,AU10A
